id,emotion1,emotion2,emotion3,emotion4,emotion5,emotion6
6169,0.0831056107,0.3718190286,0.0129556846,0.5112335235,0.017670359,0.0032157514
6170,0.0098155016,0.3790583719,0.0035253784,0.5996896103,0.0066304191,0.0012808011
6171,0.3162697243,0.2124453187,0.005937942,0.1709221254,0.2926146559,0.0018101959
6172,0.0471484135,0.7251344025,0.0041638176,0.1092716157,0.1119341874,0.0023476247
6173,0.4850673215,0.0289643514,0.0090600429,0.4625199209,0.0132566937,0.0011316364
6174,0.0582467533,0.0240843236,0.0019469436,0.8952289522,0.0191506566,0.0013423406
6175,0.2579905987,0.017035645,0.0022988236,0.7180135846,0.0037460166,0.0009153279
6176,0.3831969574,0.1998037775,0.1922177016,0.2198723536,0.0033096023,0.0015996065
6177,0.1924173082,0.0073386796,0.0025666271,0.6034762512,0.1925208062,0.0016803204
6178,0.0947319716,0.0030936836,0.0010245468,0.8975387216,0.0030709407,0.0005401411
6179,0.3647576266,0.0091898277,0.0190332803,0.5882592547,0.0169685635,0.0017913879
6180,0.4768108558,0.4831261616,0.0012097805,0.0326376976,0.0052124318,0.0010030533
6181,0.0397591218,0.5943006277,0.0069883117,0.3452952802,0.0119327027,0.0017238751
6182,0.0090560596,0.491744405,0.0045992221,0.1669801048,0.0193578996,0.3082623016
6183,0.0069219138,0.6397346935,0.001953524,0.346920979,0.0031204831,0.0013483389
6184,0.0209026751,0.345775051,0.3909940626,0.1758479699,0.0501540783,0.0163261651
6185,0.03322611,0.6135997474,0.0091227321,0.2685412616,0.0732642449,0.0022458836
6186,0.0173390186,0.2784866286,0.1117485166,0.500008747,0.0876450092,0.0047720589
6187,0.0007226226,0.0005039176,0.0019258359,0.9931170642,0.0032479145,0.0004826009
6188,0.023396607,0.7019760758,0.0044214838,0.2541057072,0.0146618764,0.0014383325
6189,0.0305663105,0.3672122657,0.1711965175,0.166436201,0.1172703877,0.1473183414
6190,0.0111856314,0.0160106487,0.9645406604,0.0043368734,0.0025019557,0.0014242179
6191,0.3784273565,0.0211452302,0.0028257328,0.5884454846,0.0079443436,0.0012118062
6192,0.1269841467,0.1474997997,0.0039510977,0.7059662739,0.0139302223,0.0016684632
6193,0.0218832055,0.3913229331,0.0121826148,0.5264083594,0.0452699284,0.0029328968
6194,0.49079041,0.2240203768,0.0036874078,0.2537480188,0.0255809933,0.0021728254
6195,0.0046949635,0.9598305821,0.0017122311,0.0199453548,0.0130825944,0.0007341774
6196,0.0235356742,0.6434613019,0.003343817,0.323415624,0.0051294669,0.0011141572
6197,0.4862018246,0.3253818797,0.0044495962,0.1761362068,0.0062471943,0.0015832969
6198,0.0099342115,0.4192969648,0.0075962858,0.0512792786,0.4908920983,0.0210011834
6199,0.0396871231,0.4655611888,0.006241096,0.4696333408,0.0166604184,0.002216856
6200,0.0052638469,0.823880285,0.0028068294,0.1622521515,0.0041599084,0.0016369504
6201,0.0249721529,0.4934006226,0.0065569551,0.4154208207,0.0487097773,0.0109396753
6202,0.0091073513,0.7163997789,0.0049656363,0.1944388418,0.0725206804,0.0025677096
6203,0.019686476,0.8363114595,0.003890792,0.1322910052,0.0066160518,0.0012041824
6204,0.5008147585,0.005134856,0.0013134296,0.4895073295,0.0027306669,0.0004989788
6205,0.0121265864,0.1587160363,0.0128934067,0.7462107539,0.0679797645,0.0020734388
6206,0.2065323824,0.0558624631,0.0032757585,0.7266255319,0.0067566938,0.0009471526
6207,0.0071022541,0.0531523064,0.0175607534,0.4352837112,0.4851309001,0.0017700572
6208,0.0169099427,0.3076067927,0.0061750255,0.6458686143,0.0207009255,0.0027386927
6209,0.0251036575,0.3319177181,0.006823414,0.6144766659,0.0188417505,0.0028367237
6210,0.0647163419,0.2742909081,0.0062059255,0.6408780962,0.0111661451,0.0027425873
6211,0.0186685375,0.8196235001,0.0075495299,0.1479740031,0.0041718461,0.002012579
6212,0.0056843284,0.0122104937,0.0010165671,0.4836002206,0.4967660056,0.0007223589
6213,0.0139353597,0.3921091361,0.0046137349,0.5688746199,0.0185227271,0.001944447
6214,0.0062085413,0.0040444098,0.0015227625,0.984637022,0.0029745526,0.000612704
6215,0.0292867033,0.7724054456,0.0039096915,0.1857631677,0.0069071316,0.0017277703
6216,0.0349811763,0.3005423248,0.0133608365,0.6448187828,0.0048238188,0.0014731303
6217,0.0177359581,0.0313499557,0.0042614306,0.4706270993,0.4600594823,0.0159661038
6218,0.0004165058,0.9986649752,0.0003129263,0.0002045833,0.0001638003,0.000237157
6219,0.0010517195,0.0010725058,0.0004841615,0.9958321452,0.0013773565,0.0001822796
6220,0.0163987372,0.6817419231,0.0042169643,0.2923816759,0.0036172565,0.0016434548
6221,0.1186611205,0.291685914,0.0071694666,0.5702381035,0.010251916,0.0019935099
6222,0.0230085075,0.5441175066,0.0013783587,0.3668577138,0.0632685623,0.0013692607
6223,0.2799151111,0.108895049,0.0048699682,0.5979453772,0.0072878224,0.0010866483
6224,0.7630749643,0.0056653126,0.0008767306,0.2283743436,0.0016288461,0.0003797454
6225,0.0114525801,0.3426782838,0.003459644,0.6351875961,0.0049150262,0.002306926
6226,0.0113227952,0.0200115627,0.0028592075,0.7200499102,0.2446993698,0.0010571666
6227,0.0090770312,0.0201799907,0.0014451721,0.5398640633,0.4279275537,0.0015061843
6228,0.0542471843,0.1762515008,0.0066232489,0.702629745,0.0567745157,0.0034738209
6229,0.4694802659,0.0032125663,0.0010605376,0.5239254422,0.0019637292,0.0003574607
6230,0.0054076099,0.0054286579,0.0011368596,0.9487600625,0.0377232991,0.001543545
6231,0.4359450355,0.3117596741,0.0041781979,0.2443351851,0.0024978968,0.0012839993
6232,0.0018462047,0.9938293993,0.0013994174,0.0021595017,0.0004582994,0.0003071353
6233,0.1393039376,0.3276670277,0.0081802979,0.4519567788,0.0705604777,0.0023315249
6234,0.5245267525,0.2371675949,0.0104540833,0.2194455818,0.0071880952,0.0012179672
6235,0.0232686109,0.0027591793,0.0007154594,0.9643734246,0.0084610331,0.0004223617
6236,0.5032909913,0.0050769001,0.3910802926,0.0969800684,0.0016690113,0.0019027553
6237,0.0170735793,0.8552173575,0.0172131254,0.0967018728,0.0114830628,0.0023110096
6238,0.0130839433,0.3866712029,0.3711658452,0.218173848,0.0074520718,0.0034530446
6239,0.0057575665,0.0055962465,0.0014795737,0.9741750956,0.0123830646,0.0006084129
6240,0.0190805304,0.4503090903,0.0124644889,0.5051358491,0.0109698961,0.0020401568
6241,0.9986074567,0.0002851003,0.0001243067,0.0004203773,0.0004403836,0.0001225481
6242,0.0120470528,0.7658426762,0.1440928355,0.0602117181,0.0118379616,0.0059677408
6243,0.5024031957,0.3939958619,0.0664722485,0.0337041732,0.0022750514,0.0011493925
6244,0.0538793465,0.0046166091,0.001123673,0.5470786989,0.3924599863,0.0008417148
6245,0.0030570342,0.9914853573,0.001482066,0.0025393666,0.0008450722,0.000591097
6246,0.4630478979,0.0312974579,0.0021790662,0.4963386804,0.0062086296,0.0009282534
6247,0.4745522887,0.0474421205,0.0038137031,0.4650665373,0.0078295799,0.0012958246
6248,0.2705443478,0.2100717644,0.0188345374,0.4867344541,0.0128675656,0.000947353
6249,0.033565691,0.0800486257,0.3294391738,0.544264018,0.0112504417,0.0014320633
6250,0.1318949647,0.2932263054,0.0249563064,0.5321234688,0.0153983079,0.0024006301
6251,0.3747840726,0.0126975809,0.0034694107,0.1091425842,0.4988103818,0.0010960143
6252,0.0084841545,0.0182209034,0.0011206704,0.9686481953,0.0030724388,0.0004537224
6253,0.7456748784,0.0180761516,0.0165387698,0.2119075581,0.0069027877,0.0008998843
6254,0.0005648416,0.500300013,0.0003316702,0.004381175,0.4935619184,0.0008603369
6255,0.0029988145,0.0069754021,0.0008153472,0.9866201878,0.0021642883,0.000425945
6256,0.0274807699,0.2816740274,0.0194576811,0.6667780876,0.0032257058,0.0013837963
6257,0.0803880515,0.4639802212,0.0020159375,0.1695793271,0.2812528778,0.0027835693
6258,0.0017883181,0.5025377655,0.0031127911,0.4909980904,0.0012251882,0.0003378654
6259,0.0090178417,0.0110716366,0.0051146246,0.5145869069,0.1803114065,0.2798976167
6260,0.4525381606,0.014307247,0.0015784192,0.5194488205,0.0111576742,0.0009696487
6261,0.0131665394,0.3438912332,0.0081176283,0.6136112809,0.0189333186,0.0022800367
6262,0.3934193606,0.3343494581,0.0014314573,0.2698983105,0.0005647264,0.0003366981
6263,0.9980092645,0.0008092697,0.0003308162,0.0003833986,0.0002858849,0.000181337
6264,0.9950823784,0.0019453543,0.0004205248,0.0019273588,0.0004765218,0.0001479482
6265,0.1136837825,0.0026650338,0.00113856,0.8793799877,0.0025113081,0.000621304
6266,0.0989499204,0.0170285879,0.1377993104,0.0931429509,0.6470547318,0.0060245006
6267,0.0061159157,0.931441009,0.0060423287,0.0520798266,0.0028545056,0.0014663633
6268,0.4770243363,0.0027801815,0.0006379515,0.5069928728,0.0122541059,0.000310512
6269,0.1293246411,0.097113397,0.0312548541,0.7266980112,0.0133364135,0.0022726905
6270,0.0197998639,0.0025814651,0.0007412248,0.1019796506,0.8739550114,0.0009428754
6271,0.5031851367,0.4819893977,0.0012727635,0.0115028734,0.0016074655,0.0004423691
6272,0.0252434124,0.0068176587,0.0009942708,0.9623425305,0.0040117096,0.0005903679
6273,0.0021185814,0.0008101596,0.0009042057,0.0013702369,0.9014051855,0.0933915982
6274,0.0440872308,0.1525681259,0.5694802868,0.22923987,0.0035525185,0.0010720047
6275,0.0275447592,0.0120182764,0.8656241894,0.0738511458,0.0176990312,0.0032627089
6276,0.5989097223,0.0181776908,0.0019384961,0.0677539899,0.124082862,0.1891372092
6277,0.020430807,0.0069563929,0.9225687981,0.0393866934,0.0065221079,0.0041351868
6278,0.5153955854,0.252946074,0.0018153247,0.1755414726,0.05318156,0.0011199091
6279,0.0141221108,0.4026196003,0.0194312036,0.5547085404,0.0079409461,0.0011775605
6280,0.0154099362,0.1073801564,0.0058670187,0.8596125245,0.01022492,0.0015054113
6281,0.3330110166,0.1513558188,0.002859363,0.5025585,0.0088767863,0.0013384924
6282,0.6070523858,0.2176169455,0.0130299861,0.1535022259,0.0072039594,0.0015945201
6283,0.0414748415,0.0347148934,0.1517177733,0.7635168433,0.0064217595,0.0021538855
6284,0.1142815873,0.5483622551,0.0336315669,0.2945503592,0.0057023531,0.0034718972
6285,0.998811245,0.0003071495,0.0001403102,0.0003864709,0.0002500303,0.0001047734
6286,0.3157894985,0.0095378188,0.0018126124,0.4313629071,0.2403236877,0.0011734933
6287,0.0403342759,0.133439335,0.4156613802,0.0613390766,0.3305717632,0.0186541851
6288,0.0813926868,0.0311990744,0.003428015,0.8652628064,0.0176784093,0.0010389758
6289,0.0193337123,0.0338340849,0.4910167041,0.4524520189,0.0018077747,0.0015557297
6290,0.6048427284,0.0030817772,0.0010407923,0.386246033,0.0040080171,0.0007806478
6291,0.0741111357,0.3942330778,0.0072416607,0.3883854002,0.1330182722,0.0030104156
6292,0.0355614788,0.0071442946,0.0006468631,0.5497854725,0.4058787094,0.0009832205
6293,0.0046645091,0.0102367965,0.001397208,0.9754181206,0.0075776323,0.0007057582
6294,0.0038771529,0.5011372864,0.0015401208,0.4905807047,0.0019946898,0.0008701043
6295,0.0012587857,0.4998384335,0.0005595835,0.0009516749,0.4413577915,0.0560338132
6296,0.0193071645,0.053237712,0.2275416506,0.6506289989,0.0394855198,0.0097989796
6297,0.0028524142,0.0009017591,0.0003762564,0.9944243431,0.0012243192,0.0002209245
6298,0.0012712807,0.4994792276,0.0004491749,0.4981439027,0.000442005,0.0002143973
6299,0.0002135505,0.9985426664,0.000489569,0.0001030728,0.0001306807,0.0005204608
6300,0.0115988974,0.0219027828,0.010829566,0.9494847059,0.0052146243,0.0009695005
6301,0.108019501,0.0277986508,0.0054546613,0.8316810727,0.025086835,0.0019592792
6302,0.9971716702,0.0014752012,0.0004833172,0.0003168565,0.0002942017,0.0002587366
6303,0.0149362045,0.4625172317,0.0078205989,0.5034331232,0.0094991154,0.0017937497
6304,0.9965628088,0.0005436275,0.000488877,0.0019191288,0.0003388285,0.0001466906
6305,0.0247022156,0.084741503,0.0044915536,0.8800466061,0.0053840568,0.0006339194
6306,0.9662459493,0.0021135597,0.0006035513,0.0064467858,0.0236040428,0.0009860999
6307,0.064338576,0.5096156895,0.0808601456,0.3340936899,0.0082244179,0.0028674529
6308,0.1194299161,0.7187945247,0.0106889801,0.1459721178,0.003094889,0.0020194629
6309,0.4890775113,0.4994479833,0.0005280965,0.0032659103,0.0073103031,0.0003701727
6310,0.0163604622,0.0900359433,0.0055119705,0.876944989,0.0094047952,0.0017418343
6311,0.013676554,0.387273827,0.0026778018,0.5879174975,0.0073996345,0.0010546467
6312,0.0007475458,0.9964284301,0.0014695679,0.000245918,0.0004219604,0.0006866601
6313,0.0022272838,0.9519731998,0.0435061641,0.0011399909,0.0007116414,0.0004418058
6314,0.0096085928,0.0252550934,0.0015814411,0.9541431665,0.0086687393,0.0007430229
6315,0.3331235683,0.3352067633,0.1733521496,0.1547866876,0.0019614699,0.0015692994
6316,0.0016380601,0.004021218,0.0005889513,0.9877396226,0.0056007463,0.0004113103
6317,0.4825549866,0.0097329719,0.0007298936,0.5049032392,0.0016401195,0.0004387343
6318,0.0002911813,0.998852402,0.000275042,0.0001437704,0.000147893,0.0002897447
6319,0.0073378938,0.6999650598,0.2872897983,0.0027117692,0.0016354537,0.0010599968
6320,0.0304143112,0.5715185702,0.0124247833,0.2455722019,0.1356456708,0.0044244678
6321,0.0287098214,0.0146839414,0.3237731457,0.6243519187,0.0055954265,0.0028858257
6322,0.0081967443,0.5598719344,0.0068911614,0.417437149,0.0059181874,0.0016847956
6323,0.0004832053,0.0003986477,0.0001696396,0.0012420634,0.9972448349,0.0004616409
6324,0.525295414,0.438293159,0.0052777429,0.0277227052,0.0025661793,0.0008449101
6325,0.4143590033,0.5680881739,0.0034438644,0.0103272498,0.0024205022,0.0013612853
6326,0.0104913022,0.0072497763,0.9178754687,0.0593709648,0.0022537995,0.0027587004
6327,0.0005535314,0.0005131233,0.000170887,0.00266772,0.9957035184,0.0003911706
6328,0.0708125904,0.0069910903,0.0025428219,0.8911699057,0.0276841652,0.0007994182
6329,0.0009968646,0.9954065084,0.001317965,0.0006747523,0.0002484488,0.0013554875
6330,0.0903740004,0.8571456075,0.0093203187,0.0399865583,0.0024184785,0.0007549628
6331,0.6495052867,0.0067450841,0.0009888862,0.3411686754,0.0012258682,0.0003662221
6332,0.9954364896,0.0005632071,0.0003472138,0.0031403701,0.0002787365,0.0002339576
6333,0.8969942331,0.01715145,0.0045973627,0.0720293081,0.008423781,0.0008037877
6334,0.0130080637,0.0338440314,0.0027017165,0.9475213289,0.0022379456,0.0006870006
6335,0.4953710185,0.3590430287,0.0038041507,0.1364308558,0.0042435565,0.0011073287
6336,0.02791062,0.2938409224,0.0543418599,0.5695590824,0.0501295552,0.0042180597
6337,0.0230411133,0.6278499961,0.0109423569,0.3260085583,0.0091968451,0.0029611784
6338,0.0019185586,0.0298091862,0.9659689665,0.0009074563,0.0005963547,0.0007994573
6339,0.0442572,0.8567127585,0.008355052,0.0851450241,0.00414405,0.0013859102
6340,0.0026173934,0.0020251041,0.0004062969,0.9928487539,0.0018028533,0.0002996837
6341,0.4470039573,0.0193540221,0.0023217979,0.31227988,0.2175238365,0.0015164946
6342,0.0232119188,0.0012582875,0.0006914616,0.9736375809,0.0008970351,0.0003037881
6343,0.4010228449,0.5487890691,0.0023237059,0.0219049293,0.0242917099,0.0016677905
6344,0.1217632517,0.1453272402,0.0043390701,0.7227162123,0.0042404439,0.0016138616
6345,0.0002960292,0.9986932874,0.000422181,0.0001846703,0.0001316445,0.0002721251
6346,0.0037944934,0.7686441541,0.2218450904,0.0026357626,0.0008373633,0.002243201
6347,0.9907604456,0.004141056,0.0004729302,0.0032391688,0.0011905991,0.0001957099
6348,0.1171613038,0.3002290428,0.0083502587,0.5330635905,0.0357515849,0.0054442505
6349,0.0528734438,0.8253545165,0.0100985719,0.019128833,0.0507685915,0.0417760089
6350,0.018394053,0.4490596652,0.0088634882,0.5136554241,0.0078918496,0.0021355161
6351,0.8819282651,0.0043351301,0.0008316456,0.1113253757,0.0010685512,0.0005110868
6352,0.0087150009,0.983333528,0.0025104827,0.0035644558,0.0015852151,0.0002912976
6353,0.0451990478,0.0326552726,0.3024758995,0.6079146862,0.0081276475,0.0036275084
6354,0.0099903159,0.8111106157,0.0194947347,0.1521600932,0.0048589027,0.0023853986
6355,0.998472631,0.000290457,0.0002409549,0.000751231,0.0001284812,0.0001164647
6356,0.9934818745,0.001033191,0.0002641225,0.004271044,0.000711574,0.0002382087
6357,0.299783811,0.1181065105,0.0097236964,0.5377010256,0.032166536,0.0025183813
6358,0.0513986759,0.0258096885,0.0017304907,0.9157466292,0.0045174034,0.00079718
6359,0.6211863756,0.2176550557,0.005962457,0.1139715967,0.0351032079,0.0061212604
6360,0.207334131,0.1662134323,0.0589936508,0.5556507409,0.010036777,0.0017713076
6361,0.000483556,0.9982750416,0.0003115404,0.0002823738,0.000219679,0.0004278222
6362,0.0107121309,0.7126045227,0.0257681459,0.2467586249,0.0025338449,0.0016226583
6363,0.9972957969,0.0007166877,0.0002086168,0.0013375309,0.0003179426,0.0001235663
6364,0.0270919595,0.6044697613,0.0073780434,0.3225083547,0.0203292547,0.0182225727
6365,0.0160535104,0.8966274858,0.0044597317,0.0761044225,0.0054360909,0.001318772
6366,0.0014701356,0.0021155614,0.0013284025,0.9930029213,0.0018204151,0.0002625334
6367,0.4923068713,0.1003863879,0.0058510804,0.2318320284,0.1039166716,0.065707034
6368,0.0005174121,0.0007117784,0.0001421446,0.0037457163,0.9935867786,0.0012961791
6369,0.0009160922,0.9957802296,0.000424701,0.0008782272,0.0004441606,0.0015565654
6370,0.968919754,0.0173645541,0.0006338298,0.0091638332,0.0034049731,0.000512911
6371,0.0116261514,0.034078036,0.002153606,0.7418750226,0.2078976557,0.0023695476
6372,0.0071387013,0.5001709564,0.0204769638,0.4639314748,0.0067549354,0.0015268796
6373,0.2282995731,0.3163903654,0.0959182084,0.3385336995,0.0175028034,0.0033553021
6374,0.0530746374,0.3889668719,0.0026272574,0.5452384651,0.0087819684,0.0013108005
6375,0.0148812662,0.0539249453,0.00229397,0.9156273901,0.0120405797,0.001231807
6376,0.0258772932,0.9309187829,0.0061347627,0.0342580108,0.0021195742,0.0006916636
6377,0.0214724949,0.9711284339,0.0024132623,0.0038264972,0.0006061775,0.0005530778
6378,0.2669262511,0.7153478414,0.0023399207,0.0123811716,0.0021986221,0.000806246
6379,0.0007545763,0.9981063306,0.0005256534,0.0002448511,0.0002258468,0.0001427802
6380,0.0003197558,0.9987155497,0.0003928572,0.0002308652,0.0001516164,0.0001894248
6381,0.0074663609,0.7839454412,0.0069894516,0.1966441125,0.0036401483,0.0013145615
6382,0.0004220692,0.9986941218,0.0003927281,0.0001697997,0.0001293454,0.0001920843
6383,0.3000811934,0.0040097707,0.0020899707,0.6871516109,0.0060131713,0.0006542627
6384,0.3323520464,0.0035370656,0.0017613059,0.6603433893,0.0016888,0.0003173342
6385,0.530913692,0.0324351179,0.0030063327,0.4236166119,0.009029336,0.0009988117
6386,0.4830673323,0.0034444187,0.0006278651,0.5091768131,0.003261241,0.0004223746
6387,0.1159525812,0.1492732018,0.0427542217,0.6761387587,0.0138415629,0.0020397019
6388,0.0343692872,0.2387599145,0.0044394515,0.7008752426,0.0195668877,0.0019892515
6389,0.9990355968,0.0002149448,0.0002103571,0.0002393816,0.0001801654,0.000119537
6390,0.8823366165,0.0027070204,0.0006682048,0.1113773137,0.0021219156,0.0007888641
6391,0.9955249429,0.0015804096,0.0004196902,0.0016803794,0.0006301182,0.0001644776
6392,0.0018049523,0.0005765976,0.0002647911,0.9957614541,0.0014255332,0.0001667141
6393,0.0020218592,0.0014989602,0.497024793,0.0040546332,0.4948911425,0.0005086045
6394,0.0224083764,0.0104921863,0.0022965622,0.9519861341,0.0120739099,0.0007427795
6395,0.5232591033,0.0369927175,0.0034849523,0.4021763206,0.033237882,0.0008490247
6396,0.0184885524,0.0806150287,0.0032322421,0.8898543715,0.0064345151,0.0013753348
6397,0.0270754838,0.2577239802,0.0007426028,0.6937239559,0.0199372094,0.0007967537
6398,0.3208751529,0.2162263021,0.007548861,0.4168201834,0.0365405232,0.0019889763
6399,0.0020343903,0.0021696519,0.0006880052,0.9814401865,0.013225595,0.0004421426
6400,0.3334345366,0.0004954224,0.0003254878,0.6642942756,0.0012371341,0.0002130984
6401,0.9957187176,0.0007059641,0.0003213094,0.0028634991,0.0002141658,0.0001763271
6402,0.0067398817,0.4495608341,0.0026674928,0.0438597118,0.496074555,0.001097528
6403,0.0032751536,0.0023425873,0.0012995137,0.9897082448,0.0029576556,0.0004168197
6404,0.6570599832,0.2824101786,0.0017110075,0.0393432771,0.0188090367,0.0006665257
6405,0.6429716527,0.0017497618,0.0005581946,0.0231070341,0.0021141562,0.3294991709
6406,0.0026511197,0.0014494535,0.0003806677,0.0340228202,0.9608880281,0.0006079027
6407,0.1525941007,0.1161708385,0.0212495243,0.6239963472,0.0820038375,0.0039853718
6408,0.5674655065,0.0064405223,0.0016930362,0.3743482349,0.0486766443,0.0013761172
6409,0.0119605086,0.1287064853,0.0083316067,0.8368185759,0.0130807542,0.0011020901
6410,0.0750183221,0.465539813,0.029980517,0.4099757299,0.0124746179,0.0070110012
6411,0.0103181606,0.2756473063,0.0056821689,0.7035126686,0.0036937363,0.0011459226
6412,0.9866975248,0.0060401967,0.0008415963,0.005730714,0.0004544586,0.0002355374
6413,0.0732422769,0.4109864086,0.0066424387,0.501455307,0.0059710746,0.0017024954
6414,0.0779192522,0.8452166319,0.002945991,0.0675931191,0.0045234415,0.0018015004
6415,0.4226237163,0.5305811018,0.0060052536,0.0192539701,0.0173006166,0.0042353699
6416,0.0027618786,0.0018912926,0.985735029,0.0067794118,0.0015010627,0.0013312328
6417,0.494995747,0.5026246414,0.0004972184,0.0013535876,0.0003332062,0.0001956437
6418,0.0763331448,0.5671768539,0.0055343375,0.3462737579,0.0031278712,0.0015540863
6419,0.2943409979,0.0017738116,0.0008493546,0.7004023194,0.0021393569,0.0004941143
6420,0.0447392925,0.5643227547,0.1003408799,0.2823732421,0.0058506554,0.0023731199
6421,0.1065261289,0.0098146908,0.872608304,0.0052237017,0.003787057,0.002040108
6422,0.0049984374,0.0258813716,0.0462149612,0.914875706,0.0064232006,0.0016063418
6423,0.9969529212,0.0003901602,0.0006180605,0.0017082546,0.0002123478,0.0001181326
6424,0.0069211535,0.0638233572,0.0073037981,0.9098344445,0.007944894,0.0041723675
6425,0.5809656903,0.0042092324,0.000714124,0.3991527013,0.0143434123,0.0006148425
6426,0.0008071739,0.9968709946,0.0010531072,0.0004792651,0.000322453,0.0004671074
6427,0.5093285823,0.4637522115,0.0016646461,0.0077093064,0.0137901426,0.0037551285
6428,0.0558330044,0.6705400944,0.0064688958,0.2589147985,0.0059447163,0.0022984489
6429,0.1103493869,0.3315443397,0.0051262807,0.2974592745,0.0730850697,0.1824356616
6430,0.0014021889,0.0027737925,0.0008586991,0.0021204823,0.0175028425,0.9753419757
6431,0.0120549889,0.0029539489,0.00064277,0.1106342785,0.8727266192,0.0009874066
6432,0.0371766482,0.7217338979,0.0039524271,0.2311813562,0.0040501771,0.0019054388
6433,0.002071674,0.0012105248,0.0007544583,0.1944336295,0.8003672361,0.0011625111
6434,0.0025828513,0.0032365734,0.9759117961,0.0144626051,0.0015614202,0.00224474
6435,0.1912596326,0.0687925257,0.0036053413,0.7113861274,0.0241099651,0.0008464225
6436,0.0551563818,0.0013720231,0.0018523087,0.9396430552,0.0009837034,0.0009925158
6437,0.0006631929,0.9982130527,0.0003607241,0.000335746,0.0002001851,0.0002272812
6438,0.0300113391,0.64433676,0.0065800101,0.3102274463,0.0067124991,0.0021319909
6439,0.0012652412,0.0091422526,0.0007554624,0.0008990323,0.0061287638,0.9818092585
6440,0.0223269793,0.5069418103,0.2017664784,0.2181405574,0.0439753341,0.0068488621
6441,0.1869603519,0.2200149525,0.0012013451,0.5539842765,0.0364248784,0.0014142281
6442,0.0781591311,0.7596952319,0.1507247686,0.0092501724,0.0013489157,0.0008217707
6443,0.0239809712,0.9480460882,0.0076344204,0.015632086,0.0041913246,0.0005151946
6444,0.0090280745,0.8010236025,0.0030788503,0.1792893556,0.005858594,0.0017215931
6445,0.0002829313,0.9982209504,0.000348313,0.0003526284,0.0003476103,0.0004476464
6446,0.7122722268,0.0346017836,0.0049079959,0.1551661128,0.0920923797,0.0009595238
6447,0.1498485059,0.5088954568,0.0078626024,0.276922971,0.0536697544,0.0028006537
6448,0.9199184179,0.060891863,0.0024848906,0.0132887634,0.0025750964,0.0008410883
6449,0.0307756439,0.0263748262,0.001937898,0.92302984,0.0172945224,0.0005872584
6450,0.0021265404,0.4867199583,0.0009133912,0.5080081504,0.0015224945,0.0007094938
6451,0.004005142,0.9869835377,0.003998633,0.0038496912,0.0008339797,0.000329045
6452,0.0028158041,0.0054611035,0.9728403986,0.0150441276,0.0017359946,0.0021025123
6453,0.8925252557,0.0130700714,0.002991794,0.0793964416,0.0111950682,0.0008214337
6454,0.3212799206,0.2040251419,0.0056237467,0.4553469867,0.0117208725,0.0020032641
6455,0.0351823979,0.3411580741,0.0092440972,0.6073932797,0.0055101534,0.0015119409
6456,0.0466992371,0.4220688343,0.0046697324,0.0579278767,0.4649263322,0.0037080096
6457,0.0147617551,0.2241152761,0.0049994682,0.6150035635,0.1273358127,0.0137841166
6458,0.0199114336,0.6731662452,0.002500097,0.2728756164,0.0235170367,0.0080296092
6459,0.5411319993,0.0083843858,0.0636274945,0.3812150857,0.0044408277,0.0012001636
6460,0.0484534847,0.0767474603,0.0112612498,0.8537907302,0.008267683,0.0014794114
6461,0.4506253214,0.0305175949,0.4957597274,0.0158148592,0.0064035953,0.0008788611
6462,0.4357723258,0.1437285673,0.0045981078,0.4062051773,0.00838852,0.0013073114
6463,0.6274254918,0.3573117852,0.002890639,0.0064476794,0.0047384324,0.0011859781
6464,0.0204515485,0.2973478995,0.0068179744,0.6641508937,0.0084578719,0.0027738566
6465,0.0672213864,0.6259096861,0.0199745012,0.1584733734,0.0413496811,0.0870713866
6466,0.0006253357,0.0005851345,0.0010244541,0.995462358,0.0020997825,0.000202884
6467,0.9507027268,0.0016990111,0.000603579,0.0027199462,0.0436686501,0.0006060564
6468,0.000648937,0.0004745558,0.0003024389,0.9968289733,0.0016021859,0.0001428846
6469,0.7874352932,0.0268972572,0.003682364,0.1768039167,0.0042148288,0.0009661693
6470,0.021519594,0.003853047,0.0006655493,0.9666819274,0.006945419,0.0003344274
6471,0.0005811552,0.9979204535,0.0007636715,0.0003606976,0.0001409497,0.0002331344
6472,0.0068634544,0.3210583563,0.0021650423,0.6634076834,0.0052286746,0.0012767588
6473,0.0152352769,0.002091076,0.0024530354,0.9782916307,0.0015201699,0.0004089237
6474,0.0060562735,0.004339864,0.0012574253,0.5922278166,0.3952614396,0.0008572375
6475,0.0331843152,0.345139861,0.0012221239,0.6181178179,0.001825147,0.0005107012
6476,0.0490091806,0.3383411244,0.0024459254,0.4229942134,0.01500026,0.172209329
6477,0.0527010961,0.2770359442,0.3465144187,0.3062081505,0.0144000223,0.0031403338
6478,0.1179091856,0.4437913895,0.332406916,0.0524676405,0.0510763084,0.0023485803
6479,0.0396158835,0.1824016273,0.0107789099,0.7555423081,0.0096987295,0.0019625115
6480,0.0217403313,0.3912093616,0.0037537273,0.5706813633,0.0110270826,0.0015881302
6481,0.0025316349,0.0021278092,0.000886909,0.991466403,0.0026713193,0.0003157835
6482,0.7189615071,0.1144952122,0.0036028017,0.1286273301,0.0330511322,0.001262028
